,stop_id,stop_code,stop_name,stop_desc,lat,lng,zone_id,node_id
646,6008,66008,Stelling & Stevens Creek,,37.322226,-122.04166299999999,1,2908071150
647,2166,62166,Stelling & Valleygreen,,37.33333967,-122.0413833,1,65513935
648,2213,62213,Stelling & Gardena,,37.33318434,-122.0415048,1,65513933
649,2165,62165,Stelling & Greenleaf,,37.33093749,-122.0413913,1,65513920
650,2214,62214,Stelling & Greenleaf,,37.33046603,-122.0415065,1,65427256
651,2164,62164,Stelling & Hazelbrook,,37.32802162,-122.04138229999998,1,65513916
652,2215,62215,Stelling & Hazelbrook,,37.32805007,-122.0415064,1,65513916
653,2296,62296,Hollenbeck & The Dalles,,37.34120285,-122.0415514,1,1999574531
654,2249,62249,Hollenbeck & Grand Coullee,,37.34130677,-122.04132549999999,1,1999574531
655,2248,62248,Hollenbeck & Homestead,,37.33998594,-122.0413134,1,2471575446
656,2247,62247,Hollenbeck & Homestead,,37.33811781,-122.04128390000001,1,2658425803
657,2061,62061,Homestead & Kennewick,,37.33759458,-122.0464605,1,2582851762
658,2060,62060,Homestead & Hollenbeck,,37.33762481,-122.0419794,1,2497361041
659,2125,62125,Homestead & Kennewick,,37.3374279,-122.04597350000002,1,2582851759
660,2212,62212,Stelling & Homestead,,37.33682715,-122.0415517,1,1999574326
661,2297,62297,Hollenbeck & Homestead,,37.3394343,-122.0415543,1,1999574426
662,2250,62250,Hollenbeck & The Dalles,,37.34469208,-122.0414507,1,65436760
663,2295,62295,Hollenbeck & The Dalles,,37.34459866,-122.04156100000002,1,2675547739
664,2293,62293,Hollenbeck & Fremont,,37.35162801,-122.0416098,1,2657886756
665,2252,62252,Hollenbeck & Fremont,,37.35280981,-122.0414022,1,65436745
666,2294,62294,Hollenbeck & Cascade,,37.34856004,-122.0415724,1,65436756
667,2251,62251,Hollenbeck & Cascade,,37.348591,-122.0414598,1,65436756
668,2254,62254,Hollenbeck & Remington,,37.35980165,-122.0414333,1,65436738
669,2291,62291,Hollenbeck & Remington,,37.35904216,-122.0415607,1,65436738
670,2253,62253,Hollenbeck & Torrington,,37.35650722,-122.0414426,1,2379185321
671,2292,62292,Hollenbeck & Torrington,,37.35540463,-122.04155870000001,1,2295320268
672,2256,62256,Hollenbeck & Danforth,,37.36705348,-122.0414522,1,65436734
673,2289,62289,Hollenbeck & Danforth,,37.36615739,-122.04160700000001,1,2381451322
674,2255,62255,Hollenbeck & Harvard,,37.3634559,-122.04146409999998,1,2359452175
675,2290,62290,Hollenbeck & Harvard,,37.3629331,-122.0415844,1,65434770
676,487,60487,El Camino & Mary,,37.37209085,-122.0489526,1,2460989409
677,363,60363,El Camino & Mary,,37.37151132,-122.0475476,1,2827315415
678,486,60486,El Camino & Pastoria,,37.37036492,-122.0413804,1,2004689519
679,364,60364,El Camino & Hollenbeck,,37.37014166,-122.0416796,1,2004708102
680,2288,62288,Hollenbeck & El Camino,,37.36946844,-122.04120559999998,1,2245547594
681,2196,62196,Washington & Mary,,37.37904947,-122.0468723,1,2473033383
682,1341,61341,Washington & Carson,,37.37867338,-122.042842,1,65553313
683,2185,62185,Washington & Mary,,37.37896249,-122.0469291,1,185996925
684,1292,61292,Washington & Carson,,37.37858798,-122.04286670000002,1,2389838107
685,1291,61291,Washington & Matadero,,37.37853644,-122.0452794,1,65634737
686,4538,64538,Central & Mary,,37.38651078,-122.0430092,1,338856080
687,4529,64529,Central & Mary,,37.38693234,-122.0431565,1,2924763040
688,4530,64530,Middlefield & Bernardo,,37.39084363,-122.0481422,1,3058010746
689,4537,64537,Middlefield & Bernardo,,37.39001135,-122.0479869,1,191205683
690,1350,61350,Maude & Clyde,,37.395893,-122.048014,1,3057998314
691,5864,65864,Clyde & Clyde Court,,37.401542128192204,-122.048853188753,1,65675619
692,2237,62237,Saratoga-Sunnyvale & Gerald Zapelli,,37.26505771,-122.0317937,1,2624860908
693,2310,62310,Saratoga-Sunnyvale & Reid,,37.26499194,-122.0320649,1,2624860908
694,2236,62236,Saratoga-Sunnyvale & Walnut,,37.26324944,-122.0317895,1,65574885
695,2311,62311,Saratoga-Sunnyvale & Marion,,37.26285922,-122.03206429999999,1,65574885
696,1049,61049,Saratoga & Saratoga-Sunnyvale,,37.25957366,-122.0307333,1,2129947868
697,1200,61200,Saratoga & Saratoga-Los Gatos,,37.25940642,-122.0309392,1,282921454
698,2239,62239,Saratoga-Sunnyvale & Thelma,,37.27185978,-122.0319374,1,65564307
699,2308,62308,Saratoga-Sunnyvale & Thelma,,37.27130988,-122.03217690000001,1,2400757245
700,2309,62309,Saratoga-Sunnyvale & Herriman,,37.26709947,-122.0320934,1,2624860909
701,2238,62238,Saratoga-Sunnyvale & Herriman,,37.26770646,-122.0318349,1,2624860912
702,2306,62306,Saratoga-Sunnyvale & Blauer,,37.27887274,-122.0323733,1,2400757250
703,2240,62240,Saratoga-Sunnyvale & Miljevich,,37.27545733,-122.032005,1,65454379
704,2307,62307,Saratoga-Sunnyvale & Leonard,,37.27430099,-122.0322314,1,2400757246
705,2242,62242,Saratoga-Sunnyvale & Cox,,37.283663,-122.03222609999999,1,2624860926
706,2305,62305,Saratoga-Sunnyvale & Wardell,,37.2830942,-122.0325099,1,2624860921
707,2241,62241,Saratoga-Sunnyvale & Blauer,,37.27997436,-122.032172,1,2624860916
708,2304,62304,Saratoga-Sunnyvale & Manor,,37.28808212,-122.0325902,1,1128912652
709,2243,62243,Saratoga-Sunnyvale & Seagull,,37.28881631,-122.03227179999999,1,2624860927
710,2228,62228,De Anza & Sharon,,37.29768412,-122.03241070000001,1,65525403
711,2149,62149,De Anza & Sharon,,37.2967227,-122.03209009999999,1,65525403
712,2148,62148,De Anza & Prospect,,37.29451046,-122.0321082,1,1700007778
713,2303,62303,Saratoga-Sunnyvale & Prospect,,37.29331192,-122.03241979999999,1,2624860931
714,2244,62244,De Anza & Chantel,,37.2985473,-122.03208020000001,1,65523949
715,2245,62245,De Anza & Bluehill,,37.30476736,-122.032086,1,2496987229
716,2302,62302,De Anza & Kentwood,,37.304199,-122.03240500000001,1,2496987228
717,844,60844,De Anza & Bollinger,,37.31276262,-122.0320555,1,2496987239
718,2300,62300,De Anza & Bollinger,,37.31078977,-122.03242240000002,1,1700007791
719,2301,62301,De Anza & Fallen Leaf,,37.30779298,-122.0324178,1,1305339216
720,2246,62246,De Anza & Clarendon,,37.30802893,-122.0320838,1,2496987232
721,845,60845,McClellan & Felton,,37.31565305,-122.0339467,1,65604892
722,700,60700,McClellan & Felton,,37.31554604,-122.0337163,1,2069326199
723,2299,62299,De Anza & McClellan,,37.3150464,-122.03247579999999,1,65525381
724,2312,62312,De Anza & Pacifica,,37.31663882,-122.03210039999999,1,2069326082
725,2313,62313,De Anza & Sunrise,,37.32006911,-122.03211270000001,1,65525371
726,2315,62315,De Anza & Lazaneo,,37.32709266,-122.0321078,1,220217865
727,2401,62401,De Anza & Lazaneo,,37.32628392,-122.0324812,1,2496987276
728,696,60696,Alves & Park Circle,,37.32507218,-122.03495990000002,1,65625850
729,2314,62314,De Anza & Stevens Creek,,37.32395481,-122.0320544,1,2496987271
730,661,60661,Stevens Creek & Saich,,37.32303978,-122.03637040000001,1,2069326215
731,660,60660,Stevens Creek & De Anza,,37.32303905,-122.0332038,1,258972940
732,566,60566,Stevens Creek & Bandley,,37.32272815,-122.0342106,1,2069326150
733,567,60567,Stevens Creek & De Anza,,37.32273417,-122.031473,1,2000845580
734,695,60695,Saich & Stevens Creek,,37.32409355,-122.03721440000001,1,2069326128
735,2316,62316,De Anza & Mariani,,37.33080487,-122.0320425,1,517811006
736,2400,62400,De Anza & Mariani,,37.32966984,-122.0325295,1,2492623711
737,2398,62398,Sunnyvale-Saratoga & La Conner,,37.34087837,-122.03249779999999,1,65543935
738,2318,62318,Sunnyvale-Saratoga & La Conner,,37.34020831,-122.03215320000001,1,65471827
739,2399,62399,De Anza & Homestead,,37.33704042,-122.0324966,1,2640319852
740,2317,62317,Sunnyvale-Saratoga & Homestead,,37.33806618,-122.03209309999998,1,1999574388
741,2059,62059,Homestead & Sunnyvale-Saratoga,,37.337637,-122.033134,1,65453554
742,2126,62126,Homestead & Stelling,,37.337421,-122.040754,1,2497361044
743,2396,62396,Sunnyvale-Saratoga & Cheyenne,,37.34714703,-122.03252920000001,1,65681363
744,2320,62320,Sunnyvale-Saratoga & Connemara,,37.34699243,-122.0321787,1,2672395256
745,2319,62319,Sunnyvale-Saratoga & Harwick,,37.34348073,-122.03216599999999,1,2672395252
746,2397,62397,Sunnyvale-Saratoga & Alberta,,37.34245307,-122.0325081,1,3065378116
747,2394,62394,Sunnyvale-Saratoga & Fremont,,37.3525819328085,-122.032517194748,1,2460674782
748,2321,62321,Sunnyvale-Saratoga & Fremont,,37.35262115,-122.0321215,1,664832986
749,2395,62395,Sunnyvale-Saratoga & Fremont,,37.35121992,-122.03252649999999,1,2969229370
750,1499,61499,Fremont & Cordilleras,,37.35225874,-122.0390765,1,2379293703
751,2322,62322,Fremont & Sydney,,37.35224257,-122.0351729,1,664832966
752,2393,62393,Sunnyvale-Saratoga & Remington,,37.35857029,-122.0324618,1,2317389669
753,2324,62324,Sunnyvale-Saratoga & Remington,,37.35859238,-122.03212350000001,1,2460680430
754,2323,62323,Sunnyvale-Saratoga & Crescent,,37.35599656,-122.0322027,1,2375609831
755,2285,62285,Mathilda & McKinley,,37.37471971,-122.0352866,1,2460698577
756,2286,62286,Mathilda & Iowa,,37.37314298,-122.03581809999999,1,2460693126
757,2261,62261,Mathilda & Iowa,,37.37322519,-122.03538789999999,1,2460693126
758,2287,62287,Olive & All America,,37.37130541,-122.0391879,1,78891664
759,2260,62260,Mathilda & Olive,,37.37196935,-122.0358259,1,2840500869
760,2259,62259,Olive & Charles,,37.37183736,-122.0371695,1,65441927
761,2258,62258,Olive & All America,,37.37123385,-122.03906210000001,1,78891664
762,485,60485,El Camino & Mathilda,,37.36942118,-122.03764740000001,1,2245559139
763,2257,62257,Hollenbeck & El Camino,,37.36927863,-122.0410585,1,2245547594
764,365,60365,El Camino & Mathilda,,37.36877488,-122.0361176,1,189728448
765,2189,62189,Mathilda & Washington,,37.37652397,-122.0343001,1,2460703529
766,1340,61340,Washington & Pastoria,,37.37778265,-122.0386042,1,65423321
767,1339,61339,Washington & Charles,,37.37714522,-122.03556770000002,1,2242722729
768,1293,61293,Washington & Pastoria,,37.3775913,-122.0381467,1,65423321
769,1294,61294,Washington & Charles,,37.3770704,-122.0356805,1,2242722728
770,5628,65628,California & Mathilda,,37.38221,-122.03323,1,1107767661
771,2284,62284,Mathilda & California,,37.38333463,-122.0325247,1,1107767636
772,1047,61047,Saratoga & Herriman,,37.26502412,-122.0223527,1,65469303
773,1202,61202,Saratoga & Juniper,,37.26263815,-122.0251981,1,65469307
774,1048,61048,Saratoga & Seagraves,,37.26238315,-122.0259389,1,65469308
775,1201,61201,Saratoga & La Paloma,,37.26026019,-122.02876299999998,1,65469312
776,701,60701,Bollinger & De Anza,,37.31197525,-122.0307653,1,65419493
777,702,60702,Bollinger & Blaney,,37.30969908,-122.02293799999998,1,65419468
778,842,60842,Bollinger & Blaney,,37.31015393,-122.0238561,1,65419468
779,843,60843,Bollinger & Faralone,,37.31081692,-122.026159,1,65419481
780,659,60659,Stevens Creek & Vista,,37.32304871,-122.0279756,1,666161178
781,658,60658,Stevens Creek & Blaney,,37.32306134,-122.0235778,1,65430993
782,568,60568,Stevens Creek & Torre,,37.32275575,-122.0270129,1,666161176
783,2127,62127,Homestead & De Anza,,37.337444,-122.031419,1,1999574353
784,2390,62390,Remington & El Camino,,37.36121615,-122.0253018,1,2011445961
785,368,60368,El Camino & Remington,,37.36101412,-122.0243223,1,1285639075
786,2327,62327,Remington & Michelangelo,,37.35992976,-122.0256604,1,2589498148
787,2392,62392,Remington & Azure,,37.35907244,-122.0303023,1,2670730760
788,2391,62391,Remington & Manet,,37.35921789,-122.0270997,1,2020033478
789,2325,62325,Remington & Azure,,37.35890458,-122.03002099999999,1,65447275
790,2326,62326,Remington & Manet,,37.35891307,-122.0281936,1,2471198449
791,2386,62386,Old San Francisco & Carroll,,37.36789738,-122.0303945,1,65427600
792,2332,62332,Old San Francisco & Bayview,,37.36802445,-122.0295377,1,343600458
793,2331,62331,Old San Francisco & Central,,37.36775353,-122.0265436,1,65427605
794,2387,62387,Old San Francisco & Central,,37.36750474,-122.02556909999998,1,65427605
795,484,60484,El Camino & Sunnyvale,,37.36707987,-122.0311645,1,1307315589
796,366,60366,El Camino & Sunnyvale-Saratoga,,37.36680188,-122.03131,1,1307315589
797,483,60483,El Camino & Cezanne,,37.36482982,-122.02843999999999,1,2471201819
798,367,60367,El Camino & Cezanne,,37.36450298,-122.0285291,1,2011446115
799,2329,62329,Fair Oaks & Iris,,37.364503,-122.023926,1,1812128927
800,2389,62389,Fair Oaks & Iris,,37.363031,-122.024696,1,2011446029
801,482,60482,El Camino & Fair Oaks,,37.36252064,-122.02565929999999,1,488582801
802,2328,62328,Fair Oaks & El Camino,,37.36243206,-122.02463370000001,1,2011445994
803,2330,62330,Old San Francisco & Fair Oaks,,37.36759944,-122.02469270000002,1,1204305018
804,2333,62333,Old San Francisco & Carroll,,37.36817248,-122.03127090000001,1,895573303
805,2334,62334,Sunnyvale & McKinley,,37.37425168,-122.0297717,1,65426743
806,2384,62384,Sunnyvale & McKinley,,37.37443495,-122.02988470000001,1,2247138147
807,5777,65777,Sunnyvale & Olive,,37.370802,-122.030927,1,65426751
808,5778,65778,Sunnyvale & Olive,,37.371123,-122.03101299999999,1,65426751
809,2262,62262,Mathilda & California,,37.38253299,-122.0323981,1,1107767632
810,2383,62383,Sunnyvale & Hendy,,37.37827766,-122.02830719999999,1,258968693
811,1338,61338,Frances & Olson,,37.37733717,-122.0311723,1,2706438163
812,864,60864,Frances & Olson,,37.37726055,-122.03105900000001,1,65431819
813,2335,62335,Sunnyvale & Evelyn,,37.37760684,-122.0284318,1,448795780
814,2191,62191,Evelyn & Frances,,37.37817903,-122.03113229999998,1,286887819
815,863,60863,Evelyn & Marshall,,37.37589392,-122.0249341,1,65449637
816,865,60865,Evelyn & Bayview,,37.3761803,-122.0257206,1,2400820187
817,2190,62190,Frances & Olson,,37.37759077,-122.03096200000002,1,65532008
818,5472,65472,Evelyn & Frances,,37.378029,-122.031186,1,286887819
819,2282,62282,Mathilda & Maude,,37.3891109,-122.0308115,1,2310533704
820,2380,62380,Maude & Sunnyvale,,37.38756815,-122.02389640000001,1,2859164326
821,2338,62338,Maude & Sunnyvale,,37.38753282,-122.02425320000002,1,2859164326
822,2263,62263,Mathilda & Indio,,37.38673215,-122.0310407,1,1027196038
823,2283,62283,Mathilda & Indio,,37.3857104,-122.03174740000001,1,1027195984
824,2381,62381,Sunnyvale & Hazelton,,37.38577071,-122.0258217,1,65430192
825,2337,62337,Sunnyvale & Hazelton,,37.38604284,-122.0255929,1,65430192
826,2382,62382,Sunnyvale & Central,,37.38279116,-122.0268081,1,3065572478
827,2336,62336,Sunnyvale & Central,,37.38279031,-122.02663659999999,1,282768209
828,5629,65629,Mathilda & Indio,,37.385932,-122.03133999999999,1,1027195875
829,2265,62265,Mathilda & San Aleso,,37.39421738,-122.0289611,1,2310512939
830,2281,62281,Mathilda & Del Rey,,37.39175655,-122.03013,1,679530212
831,2264,62264,Mathilda & Maude,,37.39023667,-122.0302287,1,26028756
832,2280,62280,Mathilda & Almanor,,37.39531902,-122.0290227,1,1662178699
833,2266,62266,Mathilda & Ross,,37.40142287,-122.0268367,1,2460737420
834,2279,62279,Mathilda & Ross,,37.40151433,-122.0272675,1,2460737420
835,2267,62267,Mathilda & Moffett Park,,37.40595085,-122.02588670000002,1,262922900
836,4699,64699,Lockheed Martin Transit Center,,37.41061665,-122.0276988,1,689450653
837,4477,64477,Lockheed Martin Transit Center,,37.41035327,-122.027516,1,689450685
838,849,60849,Lockheed Martin Transit Center,,37.4104398,-122.0279224,1,689450653
839,2271,62271,Lockheed Martin Transit Center,,37.41048267,-122.028117,1,689450655
840,4471,64471,Mathilda & Java,,37.4148276,-122.0249273,1,2460760184
841,4485,64485,1st & C Street,,37.41776803,-122.0269164,1,686359087
842,5029,65029,1st & Mathilda,,37.41784414,-122.0266722,1,664383771
843,1203,61203,Saratoga & Herriman,,37.26530529,-122.0218959,1,65469302
844,1045,61045,Saratoga & Saint Andrews,,37.27068723,-122.01570559999999,1,2859361022
845,1205,61205,Saratoga & Fruitvale,,37.27093382,-122.01476540000002,1,2498858837
846,1206,61206,Fruitvale & Saratoga,,37.27060669,-122.0141541,1,2498858833
847,1044,61044,Fruitvale & Allendale,,37.26766184,-122.0136503,1,2657032566
848,1207,61207,Fruitvale & Allendale,,37.26777089,-122.01396740000001,1,2657032566
849,1046,61046,Saratoga & Rossmere,,37.26934691,-122.01786659999999,1,65469290
850,1204,61204,Saratoga & Rossmere,,37.26899134,-122.0180748,1,65469293
851,892,60892,Prospect & Miller,,37.29340001,-122.0140935,1,65656282
852,890,60890,Miller & Wisteria,,37.29752051,-122.0150839,1,65482349
853,1002,61002,Miller & Squiredell,,37.2954368,-122.01486820000001,1,65482352
854,891,60891,Miller & Squiredell,,37.29498478,-122.01506840000002,1,65482352
855,1001,61001,Prospect & Miller,,37.2936732,-122.0145679,1,2631721929
856,1003,61003,Miller & Dial,,37.29944537,-122.01489609999999,1,65482345
857,887,60887,Miller & Balsamo,,37.30636636,-122.0149739,1,65420804
858,1006,61006,Miller & Balsamo,,37.30655472,-122.0147196,1,65420804
859,1005,61005,Miller & Whitecliff,,37.30421604,-122.0149509,1,65482336
860,888,60888,Miller & Bancroft,,37.30381133,-122.0151426,1,65482338
861,1004,61004,Miller & Rainbow,,37.30159897,-122.0149178,1,65482341
862,889,60889,Miller & Rainbow,,37.30065165,-122.0150973,1,65482343
863,841,60841,Bollinger & Alderbrook,,37.31017748,-122.0179456,1,2695746640
864,703,60703,Bollinger & Alderbrook,,37.31003786,-122.0175173,1,2695746632
865,881,60881,Wolfe at Vallco Mall,,37.32697425,-122.0146199,1,519461578
866,657,60657,Stevens Creek & Portal,,37.32307666,-122.0200082,1,65430988
867,656,60656,Stevens Creek & Wolfe,,37.32308347,-122.0151232,1,306087834
868,569,60569,Stevens Creek & Blaney,,37.32279861,-122.02239809999999,1,1977415225
869,570,60570,Stevens Creek & Portal,,37.32281241,-122.01926920000001,1,262659455
870,882,60882,Miller & Richwood,,37.32202957,-122.01432220000001,1,65469870
871,880,60880,Wolfe & Pruneridge,,37.33545,-122.014451,1,2909428308
872,2129,62129,Homestead & Blainey,,37.337544,-122.022749,1,2029160266
873,5837,65837,Homestead & Blainey,,37.33777344,-122.02421000000001,1,2090687252
874,481,60481,El Camino & Maria,,37.35620561,-122.01802759999998,1,1992213791
875,369,60369,El Camino & Maria,,37.3553947,-122.01751429999999,1,1992213776
876,2388,62388,Fair Oaks & Old San Francisco,,37.36690187,-122.02337709999999,1,65427610
877,1027,61027,Fair Oaks & Old San Francisco,,37.36771025,-122.0228915,1,309335658
878,1026,61026,Old San Francisco & Creek,,37.36693191,-122.0200598,1,65427616
879,868,60868,Old San Francisco & Fair Oaks,,37.36705003,-122.02203329999999,1,2693441403
880,869,60869,Old San Francisco & Ironwood,,37.36668676,-122.0192501,1,663948476
881,1337,61337,Evelyn & Fair Oaks,,37.3733168,-122.020454,1,2482980042
882,1295,61295,Evelyn & Fair Oaks,,37.37315745,-122.02048710000001,1,65449649
883,1029,61029,Fair Oaks & Evelyn,,37.37288125,-122.0211912,1,2807543448
884,866,60866,Fair Oaks & Bryan,,37.37250737,-122.02153999999999,1,65515008
885,862,60862,Evelyn & Deodar,,37.37395916,-122.02260659999999,1,65449646
886,867,60867,Fair Oaks & Olive,,37.36938176,-122.02255079999999,1,2693441415
887,1028,61028,Fair Oaks & Olive,,37.36975357,-122.0222153,1,2693441412
888,1296,61296,Evelyn & Wolfe,,37.37106987,-122.01600719999999,1,286891343
889,5724,65724,Evelyn & Holly Terrace,,37.372453,-122.01778,1,65449654
890,5725,65725,Evelyn & Holly Terrace,,37.372697,-122.01791200000001,1,65449652
891,860,60860,Fair Oaks & Arques,,37.38092127,-122.01876329999999,1,65470282
892,861,60861,Fair Oaks & California,,37.37994846,-122.0190939,1,2235261005
893,1031,61031,Fair Oaks & California,,37.37993965,-122.0188858,1,2235261005
894,1030,61030,Fair Oaks & Kifer,,37.37735135,-122.0196168,1,330780394
895,1032,61032,Fair Oaks & Arques,,37.38196842,-122.0182143,1,2395202436
896,2404,62404,Arques & Fair Oaks,,37.38148954,-122.0179382,1,2235287849
897,5726,65726,Kifer & Hendy,,37.376378,-122.019247,1,286891009
898,2379,62379,Maude & Morse,,37.38656659,-122.0208154,1,65465277
899,2339,62339,Maude & Morse,,37.386661,-122.0215759,1,65465317
900,2378,62378,Maude & Fair Oaks,,37.3854598,-122.0175129,1,65661928
901,2340,62340,Maude & Fair Oaks,,37.38547343,-122.0179575,1,65661928
902,859,60859,Fair Oaks & Maude,,37.38485777,-122.0174654,1,2693441443
903,1033,61033,Fair Oaks & Maude,,37.38496797,-122.0172134,1,2693441443
904,1042,61042,Java & Bordeaux,,37.41334307,-122.0227049,1,189787043
905,1041,61041,Java & Borregas,,37.41186895,-122.0183039,1,2642849083
906,851,60851,Java & Bordeaux,,37.41228401,-122.0215866,1,189787129
907,852,60852,Java & Borregas,,37.41141133,-122.0176394,1,2642849086
908,850,60850,Java & Mathilda,,37.41382577,-122.0240174,1,678823319
909,2622,62622,Saratoga & Via Monte,,37.27265779,-122.0127477,1,2498858868
910,2571,62571,Saratoga & Kerwin Ranch Court,,37.27223862,-122.01281019999999,1,65459010
911,2570,62570,Allendale & Portos,,37.26776772,-122.00531029999999,1,65546249
912,2494,62494,Allendale & Portos,,37.26768393,-122.00543600000002,1,65546249
913,4999,64999,West Valley Transit Center,,37.26642378,-122.01286440000001,1,1430683600
914,4998,64998,West Valley Transit Center,,37.26631002,-122.0130117,1,2648407538
915,4997,64997,West Valley Transit Center,,37.26622824,-122.01321570000002,1,2648407538
916,4996,64996,West Valley Transit Center,,37.26619691,-122.0134182,1,2648407538
917,2620,62620,Saratoga & Vineyard,,37.27798343,-122.006395,1,317530099
918,2621,62621,Saratoga & Highway 85,,37.27486270000001,-122.0102123,1,317530108
919,2572,62572,Saratoga & Dagmar,,37.27549514,-122.0092979,1,310975661
920,2573,62573,Saratoga & Highway 85,,37.27832136,-122.0056813,1,310975028
921,999,60999,Prospect & Johnson,,37.2934519,-122.0080793,1,2631721920
922,893,60893,Prospect & Provincetown,,37.29328985,-122.01062309999999,1,65599289
923,894,60894,Prospect & Johnson,,37.29319816,-122.00745400000001,1,2631721923
924,1000,61000,Prospect & Provincetown,,37.29356106,-122.0111034,1,317525409
925,1008,61008,Miller & Disney,,37.31355399,-122.0132656,1,65482327
926,885,60885,Miller & Disney,,37.31317958,-122.0134816,1,65482327
927,840,60840,Bollinger & Miller,,37.3104071,-122.0142863,1,665697582
928,839,60839,Bollinger & Tantau,,37.31079914,-122.0082205,1,65419439
929,886,60886,Miller & Bollinger,,37.31000716,-122.0137304,1,665697581
930,704,60704,Bollinger & Miller,,37.31039433,-122.0116763,1,2358143246
931,1007,61007,Miller & Bollinger,,37.30961944,-122.01359270000002,1,65482328
932,705,60705,Bollinger & Tullipan,,37.31062089,-122.0084084,1,2695746652
933,1010,61010,Miller & Greenwood,,37.31888059,-122.0134626,1,65482321
934,883,60883,Miller & Greenwood,,37.31840194,-122.0134592,1,2895402686
935,884,60884,Miller & Phil,,37.31598716,-122.01342360000001,1,65482323
936,1009,61009,Miller & Phil,,37.31587518,-122.0132246,1,65482323
937,1013,61013,Wolfe @ Vallco Mall,,37.3271504,-122.01407649999999,1,26149271
938,1012,61012,Wolfe & Stevens Creek,,37.32373693,-122.0140941,1,765365595
939,655,60655,Stevens Creek & Finch,,37.3231025,-122.0109064,1,665705318
940,654,60654,Stevens Creek & Tantau,,37.3231608,-122.00695479999999,1,2011558998
941,571,60571,Stevens Creek & Miller,,37.32280888,-122.0137165,1,665703373
942,572,60572,Stevens Creek & Finch,,37.32284171,-122.0096388,1,251390552
943,573,60573,Stevens Creek & Tantau,,37.32289884,-122.00616699999999,1,2011558997
944,1011,61011,Miller & Richwood,,37.32190801,-122.0140805,1,65469870
945,1599,61599,Vallco Parkway & Perimeter,,37.325707,-122.011266,1,65584603
946,4636,64636,Vallco Parkway & Perimeter,,37.325461,-122.012053,1,2986977756
947,1014,61014,Wolfe & Pruneridge,,37.335562,-122.014028,1,2909428308
948,4094,64094,Tantau & Pruneridge,,37.331239,-122.006036,1,65533830
949,878,60878,Wolfe & Inverness,,37.34112638,-122.0143563,1,65580841
950,1015,61015,Wolfe & Homestead,,37.33816464,-122.014103,1,2005975726
951,879,60879,Wolfe & Homestead,,37.336684,-122.014412,1,1311488239
952,877,60877,Wolfe & Marion,,37.34556177,-122.01432859999998,1,283539314
953,1017,61017,Wolfe & Marion,,37.34517183,-122.0141334,1,283539314
954,1016,61016,Wolfe & Inverness,,37.34167256,-122.0141435,1,65580841
955,874,60874,Wolfe & El Camino,,37.35419641,-122.0142303,1,2718225660
956,1021,61021,Wolfe & El Camino,,37.35494506,-122.01400159999999,1,65640631
957,480,60480,El Camino & Wolfe,,37.35377388,-122.0149768,1,1401940684
958,370,60370,El Camino & Wolfe,,37.35260761,-122.01339890000001,1,1401940683
959,1020,61020,Wolfe & El Camino,,37.35250328,-122.0139999,1,33619011
960,479,60479,El Camino & Poplar,,37.35233956,-122.0078581,1,2600351757
961,371,60371,El Camino & Poplar,,37.35206499,-122.0074225,1,2663432192
962,875,60875,Wolfe & Fremont,,37.35130299,-122.0144082,1,26149266
963,1019,61019,Wolfe & Eleanor,,37.35094672,-122.01416869999998,1,664589063
964,1018,61018,Wolfe & Elizabeth,,37.34843867,-122.0141548,1,65530661
965,876,60876,Wolfe & Elizabeth,,37.34821028,-122.014355,1,65530661
966,872,60872,Wolfe & Gary,,37.35924924,-122.0142544,1,2663432260
967,1023,61023,Wolfe & Primrose,,37.3592268,-122.01404950000001,1,65492330
968,873,60873,Wolfe & Maria,,37.35669962,-122.01423909999998,1,2917589819
969,1022,61022,Wolfe & Maria,,37.35665761,-122.01404199999999,1,2917589819
970,1335,61335,Reed & Wolfe,,37.36673875,-122.013286,1,2912302998
971,870,60870,Wolfe & Old San Francisco,,37.36574398,-122.01411850000001,1,65640608
972,1024,61024,Wolfe & Iris,,37.36265463,-122.01406840000001,1,65560852
973,871,60871,Wolfe & Iris,,37.36226989,-122.0142729,1,65560852
974,1025,61025,Old San Francisco & Wolfe,,37.36665258,-122.0145566,1,2693489877
975,1334,61334,Reed & Sequoia,,37.36679535,-122.0086034,1,65467390
976,1297,61297,Reed & Wolfe,,37.36658766,-122.0130969,1,2912302987
977,1298,61298,Reed & Sequoia,,37.36663635,-122.007951,1,282765177
978,4557,64557,Wolfe & Kifer,,37.37562609,-122.0135987,1,2203627974
979,4556,64556,Kifer & Commercial,,37.374587,-122.010072,1,2203614951
980,1920,61920,Kifer & San Lazaro,,37.37485407,-122.01224579999999,1,2203628067
981,1336,61336,Evelyn & Wolfe,,37.37090167,-122.0151281,1,67356336
982,1921,61921,Kifer & Commercial,,37.374127,-122.008902,1,65458732
983,2491,62491,Arques & Wolfe,,37.38107746,-122.01298840000001,1,2156840316
984,1918,61918,Arques & Deguigne,,37.38099991,-122.00775379999999,1,1991183826
985,2405,62405,Arques & Wolfe,,37.38088509,-122.0130373,1,2232327944
986,1919,61919,Wolfe & Arques,,37.38046475,-122.0122447,1,652695699
987,5638,65638,Wolfe & Arques,,37.38034821,-122.01194,1,26027975
988,5784,65784,Wolfe & Central,,37.377128,-122.013553,1,2215188685
